"URL,""author"",""date"",""rating"",""text"",""title"""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Jorge Luiz"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Excelente"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Edinho Silva"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Simplesmente,o despertador de todas as manhãs ??"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Anderson Vieira"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""??????????????"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Flavio De Castro Brilhante"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Massa dms+"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Michele Paim Menezes"",""28 de abril de 2018"",""Com a classificação 4 de cinco estrelas"",""Dei 4 estrelas porque não testei o Premium."","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Mossa e muito bom PRINCIPALMENTE para minha filha que ama música"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Mundo da Alline"",""28 de abril de 2018"",""Com a classificação 3 de cinco estrelas"",""E ruim por causa que tem que pagar e não tem músicas gospel"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Victor Franca"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Muito bom mesmo"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Menhor App ops devia ter tudo de graça né ????"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Luciana Silva"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Gostei mas gasta muito o meu 4g"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Andrea frança"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""App incrível amei é super recomendo ??????"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Sandro Castro"",""28 de abril de 2018"",""Com a classificação 4 de cinco estrelas"",""é..."","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Mauro Pereira"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Muito bom. Não abro mão"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Ytalo Gabriel"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Primo Como A Baixe Seu Fidi Rrapariga"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Muitoooooo bommm?"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Top"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 3 de cinco estrelas"",""Muito Bom Mesmo! Deferia Deixar O App Totalmente Gratuito,"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 4 de cinco estrelas"",""Escutar música a caminho do trabalho quando seu 3G falha é ótimo!"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Ele e muito bom , e se VC não e premium da pra escutar muitas músicas"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Zelao Vasconcelos"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Uso direto!"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Jose Alves"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Melhor App do mundoooooo"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Renata Cristina"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""App sensacional!"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Lanah Óliver"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Amei"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Amei"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""everton paulo Ostrzyzeck"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Ótimo aplicativo ."","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""alaana freire"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Top"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Thaiane de Paula Oliveira"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Melhor app para música"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Melhor APP de música, muita música e fácil de usar"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""João Paulo Campideli"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""É muito bom."","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""MT bom"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 4 de cinco estrelas"",""E legal"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Vitor Selvatti"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Nice"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Luciana Astigarraga Rosa"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Ótimas musicas"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""jonathas silva"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""O melhor App pra música que existe recomendado com certeza"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Brotherhood Gamer"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Melhor aplicativo de música do mundo"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Melhor????"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Daniele Santos"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Super recomendo!"","""""	
